,age,job,marital_status,education,default,balance,housing_loan,personal_loan,contact_channel,last_contact_day,last_contact_month,contact_duration,campaign,gap_between_campaigns,previous,outcome_previous_campaign,insurance_subscribe
13177,32,management,married,tertiary,no,1402.0,no,no,unknown,1.0,jun,52.0,1.0,557.0,2.0,failure,0.0
13178,37,management,single,tertiary,no,688.0,no,no,cellular,18.0,aug,95.0,3.0,174.0,5.0,failure,0.0
13179,43,management,married,tertiary,no,1264.0,yes,no,cellular,13.0,may,102.0,2.0,-1.0,0.0,unknown,0.0
13180,47,blue-collar,married,primary,no,185.0,no,no,cellular,15.0,jul,116.0,5.0,-1.0,0.0,unknown,0.0
13181,41,admin.,single,secondary,no,219.0,yes,no,cellular,28.0,jan,119.0,1.0,268.0,1.0,other,0.0
13182,42,technician,divorced,secondary,no,1858.0,no,no,cellular,21.0,jul,61.0,1.0,-1.0,0.0,unknown,0.0
13183,51,blue-collar,married,secondary,no,33.0,no,yes,unknown,16.0,jun,721.0,3.0,-1.0,0.0,unknown,1.0
13184,31,services,married,secondary,no,1167.0,yes,yes,cellular,20.0,nov,279.0,1.0,-1.0,0.0,unknown,0.0
13185,51,technician,married,secondary,no,614.0,no,no,cellular,17.0,nov,85.0,2.0,-1.0,0.0,unknown,0.0
13186,40,admin.,divorced,unknown,no,64.0,yes,no,cellular,7.0,may,873.0,1.0,293.0,1.0,failure,0.0
13187,35,blue-collar,married,secondary,no,2074.0,no,no,cellular,6.0,feb,183.0,4.0,-1.0,0.0,unknown,0.0
13188,50,self-employed,single,secondary,no,0.0,yes,no,telephone,19.0,nov,590.0,2.0,-1.0,0.0,unknown,0.0
13189,39,blue-collar,married,primary,no,4608.0,yes,no,unknown,16.0,jun,36.0,1.0,-1.0,0.0,unknown,0.0
13190,41,admin.,married,secondary,no,1535.0,yes,no,cellular,12.0,may,261.0,1.0,363.0,1.0,success,0.0
13191,32,blue-collar,single,secondary,no,2142.0,no,no,cellular,2.0,feb,406.0,1.0,-1.0,0.0,unknown,0.0
13192,31,unemployed,single,tertiary,no,133.0,yes,no,unknown,9.0,may,480.0,2.0,-1.0,0.0,unknown,0.0
13193,31,admin.,divorced,secondary,no,93.0,yes,no,cellular,18.0,nov,417.0,1.0,-1.0,0.0,unknown,0.0
13194,39,management,divorced,tertiary,no,133.0,yes,no,unknown,28.0,may,136.0,2.0,-1.0,0.0,unknown,0.0
13195,38,management,married,secondary,no,844.0,no,no,cellular,9.0,feb,12.0,7.0,-1.0,0.0,unknown,0.0
13196,41,blue-collar,married,unknown,no,0.0,no,yes,cellular,25.0,jul,210.0,4.0,-1.0,0.0,unknown,0.0
13197,43,retired,married,secondary,no,860.0,no,no,telephone,30.0,oct,132.0,1.0,-1.0,0.0,unknown,1.0
13198,34,entrepreneur,single,secondary,no,318.0,yes,no,cellular,20.0,apr,40.0,1.0,150.0,2.0,failure,0.0
13199,45,management,single,tertiary,no,2067.0,yes,no,cellular,13.0,aug,393.0,2.0,462.0,1.0,success,1.0
13200,27,technician,single,secondary,no,598.0,yes,no,cellular,18.0,may,309.0,2.0,-1.0,0.0,unknown,0.0
13201,38,services,married,secondary,no,507.0,yes,no,unknown,8.0,may,95.0,1.0,-1.0,0.0,unknown,0.0
13202,49,management,married,primary,no,363.0,no,no,cellular,5.0,feb,160.0,2.0,-1.0,0.0,unknown,0.0
13203,43,management,divorced,unknown,no,7702.0,no,no,cellular,22.0,may,460.0,1.0,95.0,2.0,success,1.0
13204,37,blue-collar,married,secondary,no,426.0,yes,no,unknown,20.0,may,300.0,3.0,-1.0,0.0,unknown,0.0
13205,32,blue-collar,married,secondary,yes,-1.0,yes,no,unknown,9.0,may,653.0,1.0,-1.0,0.0,unknown,1.0
13206,30,technician,single,secondary,no,157.0,yes,no,unknown,20.0,jun,74.0,3.0,-1.0,0.0,unknown,0.0
13207,30,services,married,secondary,no,4867.0,yes,yes,telephone,20.0,apr,8.0,6.0,306.0,3.0,other,0.0
13208,33,technician,single,tertiary,no,213.0,no,no,cellular,21.0,aug,152.0,2.0,-1.0,0.0,unknown,0.0
13209,50,self-employed,single,secondary,no,766.0,yes,no,cellular,7.0,may,253.0,2.0,304.0,4.0,failure,0.0
13210,31,entrepreneur,married,primary,no,-98.0,yes,no,cellular,18.0,may,9.0,3.0,362.0,7.0,failure,0.0
13211,26,management,single,tertiary,no,3704.0,no,no,cellular,19.0,aug,238.0,4.0,-1.0,0.0,unknown,1.0
13212,50,blue-collar,married,secondary,no,74.0,yes,yes,unknown,27.0,may,146.0,1.0,-1.0,0.0,unknown,0.0
13213,47,blue-collar,married,primary,no,328.0,yes,no,cellular,7.0,may,58.0,1.0,-1.0,0.0,unknown,0.0
13214,53,unemployed,married,tertiary,no,240.0,no,no,cellular,29.0,aug,106.0,3.0,-1.0,0.0,unknown,0.0
13215,29,blue-collar,single,primary,no,365.0,yes,yes,unknown,7.0,may,245.0,2.0,-1.0,0.0,unknown,0.0
13216,32,management,single,tertiary,no,131.0,yes,no,cellular,11.0,aug,112.0,1.0,81.0,1.0,other,0.0
13217,36,blue-collar,divorced,secondary,no,2843.0,no,no,cellular,14.0,aug,186.0,1.0,-1.0,0.0,unknown,1.0
13218,57,retired,married,primary,no,75.0,no,no,cellular,28.0,aug,118.0,2.0,-1.0,0.0,unknown,0.0
13219,28,technician,married,secondary,no,1086.0,yes,no,cellular,20.0,apr,1112.0,3.0,-1.0,0.0,unknown,1.0
13220,27,blue-collar,single,secondary,no,1311.0,yes,no,unknown,13.0,may,805.0,2.0,-1.0,0.0,unknown,0.0
13221,56,retired,married,secondary,no,397.0,yes,no,unknown,23.0,may,252.0,1.0,-1.0,0.0,unknown,0.0
13222,47,blue-collar,married,primary,no,85.0,no,no,cellular,25.0,aug,454.0,4.0,-1.0,0.0,unknown,0.0
13223,29,services,married,secondary,no,0.0,yes,yes,cellular,20.0,apr,204.0,3.0,-1.0,0.0,unknown,0.0
13224,27,technician,single,secondary,no,643.0,no,no,telephone,14.0,oct,301.0,1.0,93.0,1.0,success,1.0
13225,26,management,single,primary,no,71.0,no,no,unknown,17.0,jun,390.0,2.0,-1.0,0.0,unknown,0.0
13226,30,technician,single,tertiary,no,4321.0,yes,no,cellular,28.0,jul,257.0,6.0,-1.0,0.0,unknown,0.0
13227,57,services,married,secondary,no,4.0,no,no,cellular,21.0,jul,84.0,1.0,-1.0,0.0,unknown,0.0
13228,37,technician,single,secondary,no,2442.0,no,no,cellular,16.0,feb,91.0,3.0,-1.0,0.0,unknown,1.0
13229,35,management,married,tertiary,no,131.0,yes,no,cellular,19.0,nov,248.0,1.0,-1.0,0.0,unknown,0.0
13230,41,technician,single,secondary,no,214.0,no,no,cellular,11.0,aug,228.0,2.0,-1.0,0.0,unknown,0.0
13231,39,unemployed,married,tertiary,no,201.0,no,no,cellular,3.0,jun,699.0,1.0,119.0,1.0,failure,1.0
13232,35,unemployed,single,secondary,no,9.0,yes,no,cellular,13.0,may,84.0,2.0,364.0,2.0,failure,0.0
13233,44,self-employed,divorced,secondary,no,583.0,yes,no,cellular,14.0,may,423.0,3.0,-1.0,0.0,unknown,0.0
13234,34,management,married,tertiary,no,1790.0,yes,no,cellular,22.0,jul,681.0,1.0,-1.0,0.0,unknown,0.0
13235,49,admin.,married,secondary,no,82.0,yes,no,unknown,6.0,may,310.0,1.0,-1.0,0.0,unknown,0.0
13236,38,blue-collar,single,secondary,no,2580.0,yes,no,cellular,8.0,apr,1691.0,2.0,264.0,3.0,failure,1.0
13237,50,unemployed,married,secondary,no,3674.0,yes,no,unknown,30.0,may,886.0,3.0,-1.0,0.0,unknown,1.0
13238,32,management,single,tertiary,no,1781.0,no,no,cellular,8.0,apr,321.0,1.0,-1.0,0.0,unknown,1.0
13239,31,admin.,single,secondary,no,140.0,yes,yes,cellular,5.0,may,111.0,1.0,-1.0,0.0,unknown,0.0
13240,42,self-employed,divorced,secondary,no,484.0,yes,no,cellular,21.0,nov,321.0,3.0,127.0,3.0,failure,0.0
13241,58,management,married,tertiary,no,256.0,no,no,cellular,10.0,dec,422.0,1.0,188.0,3.0,success,1.0
13242,44,management,married,tertiary,no,4460.0,no,no,telephone,31.0,jul,168.0,2.0,-1.0,0.0,unknown,0.0
13243,51,management,married,tertiary,no,469.0,no,no,cellular,15.0,apr,200.0,1.0,181.0,2.0,success,1.0
13244,32,services,married,secondary,no,24.0,yes,yes,cellular,12.0,may,185.0,1.0,-1.0,0.0,unknown,0.0
13245,49,technician,married,secondary,no,4667.0,yes,no,unknown,19.0,may,130.0,2.0,-1.0,0.0,unknown,0.0
13246,45,admin.,married,secondary,no,362.0,no,no,cellular,12.0,aug,536.0,4.0,-1.0,0.0,unknown,0.0
13247,51,technician,married,unknown,no,573.0,yes,yes,unknown,14.0,may,231.0,1.0,-1.0,0.0,unknown,0.0
13248,50,blue-collar,married,secondary,no,26.0,yes,no,cellular,7.0,may,245.0,5.0,366.0,2.0,failure,0.0
13249,54,management,married,tertiary,no,37176.0,no,no,cellular,21.0,nov,206.0,1.0,-1.0,0.0,unknown,0.0
13250,31,technician,divorced,tertiary,no,0.0,no,no,cellular,27.0,aug,581.0,6.0,-1.0,0.0,unknown,1.0
13251,34,management,married,tertiary,no,676.0,no,no,cellular,7.0,may,156.0,1.0,177.0,1.0,success,0.0
13252,36,technician,single,secondary,no,159.0,yes,no,cellular,22.0,aug,251.0,4.0,-1.0,0.0,unknown,0.0
13253,28,management,married,tertiary,no,1240.0,no,no,cellular,4.0,aug,849.0,1.0,-1.0,0.0,unknown,1.0
13254,37,management,married,tertiary,no,0.0,no,no,cellular,20.0,aug,179.0,2.0,-1.0,0.0,unknown,0.0
13255,46,blue-collar,married,secondary,no,922.0,yes,no,telephone,18.0,nov,296.0,2.0,-1.0,0.0,unknown,0.0
13256,43,management,married,secondary,no,3196.0,yes,yes,unknown,19.0,may,159.0,3.0,-1.0,0.0,unknown,0.0
13257,43,admin.,married,secondary,yes,-204.0,yes,no,unknown,26.0,may,163.0,2.0,-1.0,0.0,unknown,0.0
13258,30,admin.,married,secondary,no,2931.0,yes,no,unknown,29.0,may,199.0,3.0,-1.0,0.0,unknown,0.0
13259,34,management,single,tertiary,no,2576.0,yes,yes,cellular,6.0,aug,236.0,4.0,-1.0,0.0,unknown,0.0
13260,25,services,married,secondary,no,4522.0,yes,no,cellular,18.0,may,177.0,4.0,-1.0,0.0,unknown,0.0
13261,40,admin.,single,tertiary,no,27.0,no,no,cellular,20.0,aug,467.0,2.0,-1.0,0.0,unknown,1.0
13262,40,management,married,tertiary,no,1468.0,no,no,cellular,8.0,aug,63.0,2.0,-1.0,0.0,unknown,0.0
13263,40,unemployed,single,secondary,no,1744.0,yes,no,unknown,21.0,may,465.0,11.0,-1.0,0.0,unknown,0.0
13264,51,technician,divorced,secondary,no,-471.0,no,no,cellular,26.0,aug,169.0,2.0,-1.0,0.0,unknown,0.0
13265,50,blue-collar,married,secondary,no,907.0,no,yes,cellular,16.0,jul,68.0,1.0,-1.0,0.0,unknown,0.0
13266,57,services,married,secondary,no,162.0,yes,no,unknown,5.0,may,174.0,1.0,-1.0,0.0,unknown,0.0
13267,39,management,married,tertiary,no,500.0,yes,no,cellular,17.0,nov,257.0,1.0,178.0,2.0,other,0.0
13268,29,technician,single,tertiary,no,262.0,yes,yes,cellular,29.0,jul,510.0,9.0,-1.0,0.0,unknown,0.0
13269,45,entrepreneur,married,primary,no,1953.0,yes,no,unknown,15.0,may,95.0,3.0,-1.0,0.0,unknown,0.0
13270,21,student,single,secondary,no,681.0,no,no,unknown,20.0,aug,6.0,1.0,-1.0,0.0,unknown,0.0
13271,59,management,married,tertiary,no,138.0,yes,yes,cellular,16.0,nov,162.0,2.0,187.0,5.0,failure,0.0
13272,44,blue-collar,married,secondary,no,85.0,yes,no,unknown,9.0,may,116.0,2.0,-1.0,0.0,unknown,0.0
13273,34,management,divorced,tertiary,no,471.0,no,no,cellular,20.0,apr,247.0,1.0,332.0,4.0,failure,0.0
13274,38,technician,married,secondary,no,201.0,yes,no,cellular,2.0,feb,43.0,1.0,-1.0,0.0,unknown,0.0
13275,32,blue-collar,married,primary,no,-94.0,yes,yes,cellular,11.0,may,308.0,1.0,-1.0,0.0,unknown,0.0
13276,50,blue-collar,married,primary,no,19.0,no,no,cellular,25.0,aug,103.0,3.0,-1.0,0.0,unknown,0.0
13277,28,management,single,tertiary,no,866.0,no,no,cellular,23.0,mar,191.0,2.0,-1.0,0.0,unknown,1.0
13278,32,management,married,tertiary,no,3696.0,no,no,unknown,21.0,may,315.0,3.0,-1.0,0.0,unknown,0.0
13279,34,blue-collar,divorced,secondary,no,368.0,no,yes,cellular,7.0,jul,2201.0,1.0,-1.0,0.0,unknown,0.0
13280,50,management,married,tertiary,no,2488.0,yes,no,unknown,29.0,may,91.0,2.0,-1.0,0.0,unknown,0.0
13281,36,management,married,primary,no,22856.0,no,no,unknown,9.0,jun,1098.0,1.0,-1.0,0.0,unknown,0.0
13282,35,admin.,married,tertiary,no,1145.0,yes,no,cellular,2.0,feb,82.0,2.0,-1.0,0.0,unknown,0.0
13283,36,technician,married,tertiary,yes,63.0,no,no,cellular,28.0,aug,12.0,14.0,-1.0,0.0,unknown,0.0
13284,58,retired,married,unknown,no,9004.0,no,no,cellular,21.0,jul,891.0,4.0,-1.0,0.0,unknown,1.0
13285,47,technician,married,secondary,no,3478.0,no,no,unknown,18.0,jun,13.0,11.0,-1.0,0.0,unknown,0.0
13286,37,housemaid,married,primary,no,655.0,yes,no,cellular,22.0,aug,160.0,1.0,-1.0,0.0,unknown,0.0
13287,31,management,single,tertiary,no,2085.0,yes,no,cellular,20.0,aug,147.0,4.0,-1.0,0.0,unknown,0.0
13288,32,management,single,tertiary,no,710.0,no,no,cellular,5.0,aug,683.0,2.0,-1.0,0.0,unknown,0.0
13289,32,management,married,tertiary,no,134.0,no,yes,cellular,29.0,aug,162.0,2.0,-1.0,0.0,unknown,0.0
13290,49,admin.,divorced,secondary,no,169.0,yes,no,unknown,30.0,may,447.0,1.0,-1.0,0.0,unknown,0.0
13291,59,retired,married,secondary,no,1035.0,yes,yes,cellular,5.0,aug,223.0,1.0,-1.0,0.0,unknown,0.0
13292,48,admin.,single,secondary,no,303.0,yes,yes,cellular,2.0,feb,142.0,1.0,189.0,4.0,failure,0.0
13293,33,technician,single,tertiary,no,127.0,yes,no,cellular,6.0,apr,583.0,2.0,222.0,17.0,failure,1.0
13294,49,admin.,divorced,secondary,no,333.0,yes,no,unknown,27.0,may,36.0,3.0,-1.0,0.0,unknown,0.0
13295,33,blue-collar,married,primary,no,2456.0,yes,no,cellular,21.0,nov,552.0,3.0,127.0,1.0,failure,0.0
13296,59,blue-collar,married,secondary,no,969.0,no,no,unknown,16.0,jun,270.0,1.0,-1.0,0.0,unknown,0.0
13297,36,management,married,tertiary,no,0.0,no,no,telephone,27.0,aug,645.0,9.0,-1.0,0.0,unknown,1.0
13298,58,admin.,married,secondary,no,3496.0,yes,no,unknown,2.0,jun,111.0,4.0,-1.0,0.0,unknown,0.0
13299,57,retired,married,primary,no,-171.0,yes,no,unknown,3.0,jun,397.0,2.0,-1.0,0.0,unknown,0.0
13300,33,services,married,secondary,no,5034.0,yes,no,unknown,8.0,may,207.0,3.0,-1.0,0.0,unknown,0.0
13301,31,blue-collar,married,secondary,no,1533.0,yes,no,unknown,30.0,may,29.0,4.0,-1.0,0.0,unknown,0.0
13302,35,services,married,secondary,no,341.0,yes,no,cellular,14.0,may,345.0,1.0,-1.0,0.0,unknown,1.0
13303,28,student,married,tertiary,no,803.0,yes,no,cellular,25.0,may,324.0,1.0,-1.0,0.0,unknown,0.0
13304,39,technician,single,secondary,no,1963.0,yes,no,unknown,6.0,jun,100.0,4.0,-1.0,0.0,unknown,0.0
13305,28,services,married,secondary,no,20.0,yes,yes,unknown,8.0,may,252.0,2.0,-1.0,0.0,unknown,0.0
13306,38,services,married,secondary,no,503.0,no,no,unknown,20.0,jun,13.0,4.0,-1.0,0.0,unknown,0.0
13307,29,admin.,single,secondary,no,915.0,yes,no,unknown,27.0,may,103.0,1.0,-1.0,0.0,unknown,0.0
13308,35,management,married,tertiary,no,1212.0,yes,no,cellular,14.0,may,235.0,1.0,352.0,1.0,other,0.0
13309,33,management,married,tertiary,no,373.0,no,no,cellular,28.0,jan,384.0,1.0,-1.0,0.0,unknown,0.0
13310,33,management,single,tertiary,no,1962.0,no,no,cellular,13.0,jul,363.0,1.0,181.0,1.0,failure,1.0
13311,40,blue-collar,married,secondary,no,2158.0,no,no,cellular,10.0,jul,277.0,1.0,-1.0,0.0,unknown,0.0
13312,31,technician,married,secondary,no,-576.0,yes,no,unknown,26.0,may,93.0,2.0,-1.0,0.0,unknown,0.0
13313,38,entrepreneur,single,secondary,no,473.0,yes,yes,unknown,30.0,may,133.0,4.0,-1.0,0.0,unknown,0.0
13314,37,technician,single,tertiary,no,0.0,no,no,unknown,1.0,jul,1135.0,2.0,-1.0,0.0,unknown,1.0
13315,32,technician,married,tertiary,no,43.0,no,no,cellular,22.0,aug,154.0,5.0,-1.0,0.0,unknown,0.0
13316,39,technician,divorced,secondary,no,8.0,no,no,cellular,29.0,aug,1028.0,2.0,-1.0,0.0,unknown,0.0
13317,29,services,married,secondary,no,19.0,yes,no,cellular,29.0,jul,327.0,6.0,-1.0,0.0,unknown,0.0
13318,58,technician,married,secondary,no,1476.0,yes,no,cellular,17.0,apr,286.0,1.0,-1.0,0.0,unknown,0.0
13319,29,blue-collar,single,secondary,no,43.0,no,no,cellular,7.0,may,142.0,1.0,353.0,1.0,failure,0.0
13320,52,services,divorced,secondary,no,6.0,no,no,cellular,23.0,jul,156.0,3.0,-1.0,0.0,unknown,0.0
13321,45,services,married,secondary,no,-1036.0,yes,no,unknown,9.0,jun,65.0,17.0,-1.0,0.0,unknown,0.0
13322,37,services,single,secondary,no,259.0,yes,no,unknown,7.0,may,130.0,1.0,-1.0,0.0,unknown,0.0
13323,24,blue-collar,single,secondary,no,77.0,yes,no,unknown,16.0,may,236.0,2.0,-1.0,0.0,unknown,0.0
13324,42,management,single,tertiary,no,-56.0,yes,no,unknown,20.0,jun,126.0,14.0,-1.0,0.0,unknown,0.0
13325,44,management,married,tertiary,yes,0.0,yes,no,cellular,21.0,nov,123.0,2.0,-1.0,0.0,unknown,0.0
13326,25,blue-collar,single,secondary,no,217.0,yes,no,cellular,18.0,may,504.0,1.0,-1.0,0.0,unknown,1.0
13327,35,blue-collar,married,secondary,no,0.0,yes,no,unknown,5.0,may,1056.0,1.0,-1.0,0.0,unknown,0.0
13328,37,management,single,tertiary,no,1743.0,yes,no,cellular,18.0,nov,192.0,1.0,113.0,2.0,failure,0.0
13329,22,student,single,secondary,no,1925.0,no,no,cellular,16.0,nov,84.0,1.0,196.0,1.0,failure,0.0
13330,57,blue-collar,married,primary,no,679.0,yes,no,unknown,6.0,jun,78.0,3.0,-1.0,0.0,unknown,0.0
13331,31,student,single,tertiary,no,4951.0,no,no,cellular,17.0,sep,285.0,3.0,81.0,3.0,failure,1.0
13332,41,self-employed,single,tertiary,no,10346.0,no,no,cellular,14.0,dec,352.0,1.0,182.0,3.0,success,0.0
13333,36,management,single,tertiary,no,181.0,yes,no,cellular,13.0,may,159.0,2.0,278.0,4.0,failure,0.0
13334,34,blue-collar,married,primary,no,277.0,yes,no,cellular,17.0,apr,76.0,2.0,-1.0,0.0,unknown,0.0
13335,35,technician,married,secondary,no,1546.0,yes,no,cellular,20.0,nov,148.0,4.0,-1.0,0.0,unknown,0.0
13336,41,management,married,tertiary,no,27696.0,no,no,cellular,30.0,apr,108.0,1.0,-1.0,0.0,unknown,0.0
13337,46,admin.,married,secondary,no,4958.0,yes,no,cellular,17.0,nov,64.0,3.0,150.0,5.0,other,0.0
13338,44,services,married,secondary,no,-22.0,yes,no,unknown,15.0,may,37.0,1.0,-1.0,0.0,unknown,0.0
13339,31,management,single,tertiary,no,96.0,no,no,cellular,29.0,aug,63.0,2.0,-1.0,0.0,unknown,0.0
13340,53,management,married,secondary,no,-264.0,no,yes,cellular,2.0,feb,150.0,1.0,-1.0,0.0,unknown,0.0
13341,49,technician,married,primary,no,1878.0,yes,no,unknown,14.0,may,267.0,1.0,-1.0,0.0,unknown,0.0
13342,25,services,married,secondary,no,-97.0,yes,no,cellular,6.0,may,143.0,1.0,-1.0,0.0,unknown,0.0
13343,22,housemaid,single,secondary,no,1796.0,no,no,cellular,28.0,jun,369.0,3.0,-1.0,0.0,unknown,1.0
13344,34,blue-collar,divorced,secondary,no,336.0,yes,no,unknown,2.0,jun,313.0,2.0,-1.0,0.0,unknown,0.0
13345,30,technician,single,secondary,no,167.0,no,no,unknown,14.0,sep,9.0,1.0,-1.0,0.0,unknown,0.0
13346,30,blue-collar,single,primary,no,105.0,yes,no,cellular,5.0,feb,131.0,1.0,265.0,1.0,failure,0.0
13347,42,admin.,married,secondary,no,71.0,yes,yes,cellular,28.0,apr,165.0,3.0,-1.0,0.0,unknown,0.0
13348,59,blue-collar,married,secondary,no,-162.0,yes,yes,unknown,20.0,jun,122.0,1.0,-1.0,0.0,unknown,0.0
13349,31,technician,single,tertiary,no,1166.0,yes,no,unknown,3.0,jun,207.0,1.0,-1.0,0.0,unknown,0.0
13350,42,blue-collar,married,secondary,no,54.0,yes,no,unknown,28.0,may,268.0,1.0,-1.0,0.0,unknown,0.0
13351,58,management,married,secondary,no,1112.0,yes,no,telephone,20.0,apr,21.0,3.0,-1.0,0.0,unknown,0.0
13352,42,unknown,single,primary,no,2398.0,yes,no,cellular,3.0,feb,144.0,2.0,271.0,2.0,failure,0.0
13353,43,management,married,tertiary,no,28.0,yes,no,cellular,15.0,may,136.0,1.0,176.0,1.0,failure,0.0
13354,33,technician,married,tertiary,no,503.0,no,no,cellular,29.0,aug,91.0,2.0,-1.0,0.0,unknown,0.0
13355,37,services,single,unknown,no,-118.0,yes,no,unknown,6.0,may,147.0,2.0,-1.0,0.0,unknown,0.0
13356,49,technician,married,secondary,no,-215.0,yes,no,unknown,26.0,may,155.0,2.0,-1.0,0.0,unknown,0.0
13357,34,services,married,secondary,no,88.0,yes,yes,unknown,29.0,may,82.0,2.0,-1.0,0.0,unknown,0.0
13358,47,blue-collar,married,unknown,no,1506.0,yes,no,unknown,5.0,may,92.0,1.0,-1.0,0.0,unknown,0.0
13359,43,self-employed,married,secondary,no,5317.0,no,no,cellular,31.0,jul,244.0,2.0,-1.0,0.0,unknown,0.0
13360,50,blue-collar,married,secondary,no,0.0,no,no,cellular,30.0,jul,144.0,9.0,-1.0,0.0,unknown,0.0
13361,41,blue-collar,married,primary,no,0.0,no,no,cellular,31.0,jul,22.0,2.0,-1.0,0.0,unknown,0.0
13362,44,technician,single,secondary,no,196.0,yes,no,cellular,6.0,feb,386.0,3.0,-1.0,0.0,unknown,0.0
13363,29,services,single,secondary,no,37.0,no,yes,cellular,17.0,jul,309.0,2.0,-1.0,0.0,unknown,0.0
13364,45,retired,divorced,primary,no,261.0,no,no,unknown,9.0,jun,123.0,1.0,-1.0,0.0,unknown,0.0
13365,55,blue-collar,married,secondary,no,1328.0,yes,no,unknown,15.0,may,100.0,1.0,-1.0,0.0,unknown,0.0
13366,35,technician,single,secondary,no,2144.0,yes,no,cellular,30.0,jan,146.0,2.0,262.0,2.0,failure,0.0
13367,33,management,married,tertiary,no,331.0,yes,no,cellular,13.0,may,94.0,3.0,-1.0,0.0,unknown,0.0
13368,36,admin.,single,secondary,no,20.0,yes,no,unknown,6.0,may,186.0,1.0,-1.0,0.0,unknown,0.0
13369,27,student,single,tertiary,no,1390.0,no,no,cellular,30.0,apr,152.0,1.0,-1.0,0.0,unknown,0.0
13370,44,management,married,tertiary,yes,-11.0,no,no,cellular,26.0,aug,317.0,5.0,-1.0,0.0,unknown,0.0
13371,33,self-employed,single,tertiary,no,1129.0,yes,no,cellular,8.0,jun,84.0,2.0,-1.0,0.0,unknown,0.0
13372,34,admin.,married,secondary,no,1406.0,yes,no,cellular,20.0,aug,63.0,2.0,85.0,1.0,success,1.0
13373,41,technician,married,secondary,no,-215.0,no,yes,cellular,10.0,jul,277.0,1.0,-1.0,0.0,unknown,0.0
13374,34,management,married,tertiary,no,11.0,yes,no,cellular,17.0,jul,654.0,1.0,-1.0,0.0,unknown,0.0
13375,32,blue-collar,married,primary,no,697.0,yes,no,unknown,23.0,may,700.0,1.0,-1.0,0.0,unknown,0.0
13376,36,blue-collar,married,secondary,no,2095.0,yes,no,cellular,7.0,may,122.0,2.0,-1.0,0.0,unknown,0.0
13377,42,admin.,married,secondary,no,437.0,yes,no,cellular,11.0,aug,120.0,3.0,190.0,1.0,failure,0.0
13378,24,admin.,single,secondary,no,1019.0,yes,no,unknown,19.0,may,99.0,26.0,-1.0,0.0,unknown,0.0
13379,42,blue-collar,married,primary,no,142.0,yes,no,cellular,14.0,may,11.0,5.0,-1.0,0.0,unknown,0.0
13380,33,blue-collar,married,primary,no,2000.0,yes,no,telephone,13.0,may,25.0,1.0,-1.0,0.0,unknown,0.0
13381,43,blue-collar,divorced,unknown,yes,1.0,no,no,unknown,20.0,jun,188.0,1.0,-1.0,0.0,unknown,0.0
13382,46,management,married,tertiary,no,222.0,no,no,cellular,5.0,feb,92.0,1.0,-1.0,0.0,unknown,0.0
13383,22,student,single,unknown,no,1215.0,no,no,cellular,19.0,feb,145.0,3.0,192.0,1.0,failure,1.0
13384,44,blue-collar,married,unknown,no,15578.0,yes,no,unknown,29.0,may,401.0,1.0,-1.0,0.0,unknown,0.0
13385,31,technician,married,secondary,no,367.0,no,no,cellular,28.0,aug,79.0,17.0,-1.0,0.0,unknown,0.0
13386,51,technician,married,primary,no,1550.0,no,no,unknown,20.0,jun,12.0,5.0,-1.0,0.0,unknown,0.0
13387,27,services,single,secondary,no,0.0,yes,no,unknown,7.0,may,388.0,7.0,-1.0,0.0,unknown,0.0
13388,44,management,divorced,tertiary,yes,-411.0,yes,no,unknown,2.0,jun,432.0,4.0,-1.0,0.0,unknown,1.0
13389,29,blue-collar,single,secondary,no,180.0,no,no,cellular,12.0,jan,350.0,2.0,-1.0,0.0,unknown,0.0
13390,36,management,single,tertiary,no,1013.0,yes,no,cellular,10.0,jul,111.0,1.0,-1.0,0.0,unknown,0.0
13391,57,services,divorced,primary,no,2225.0,yes,no,cellular,18.0,may,8.0,4.0,-1.0,0.0,unknown,0.0
13392,34,technician,married,secondary,no,0.0,yes,yes,telephone,13.0,aug,60.0,2.0,-1.0,0.0,unknown,0.0
13393,27,admin.,single,tertiary,no,662.0,no,no,cellular,30.0,apr,47.0,1.0,-1.0,0.0,unknown,0.0
13394,56,management,married,tertiary,no,2551.0,yes,no,cellular,17.0,nov,150.0,2.0,-1.0,0.0,unknown,0.0
13395,28,management,married,tertiary,no,1480.0,yes,no,cellular,18.0,may,143.0,1.0,-1.0,0.0,unknown,0.0
13396,23,blue-collar,single,secondary,no,668.0,yes,no,cellular,18.0,may,857.0,3.0,-1.0,0.0,unknown,0.0
13397,49,entrepreneur,married,secondary,no,687.0,yes,no,cellular,17.0,apr,772.0,1.0,-1.0,0.0,unknown,1.0
13398,48,blue-collar,single,primary,no,3688.0,yes,no,cellular,17.0,apr,422.0,1.0,-1.0,0.0,unknown,0.0
